concept	lang	token	priority	head_lemma	parts
Thick-billed_Murre#species	en	Thick-billed guillemot	0	guillemot NOUN	thick PROPN obl:npmod> bille VERB | - PUNCT punct> bille VERB | bille VERB amod> guillemot NOUN
Thick-billed_Murre#species	en	Uria lomvia	1	lomvia NOUN	Uria PROPN compound> lomvia NOUN
Thick-billed_Murre#species	en	Brünnichs guillemot	2	guillemot NOUN	Brünnich NOUN compound> guillemot NOUN
Thick-billed_Murre#species	en	Thick-billed murre	2	murre NOUN	thick PROPN obl:npmod> bille VERB | - PUNCT punct> bille VERB | bille VERB amod> murre NOUN
Thomsons_Gazelle#species	en	Thomsons gazelle	0	gazelle NOUN	Thomsons NOUN compound> gazelle NOUN
Thomsons_Gazelle#species	en	Eudorcas thomsoni	1	thomsoni PROPN	Eudorcas PROPN compound> thomsoni PROPN
Thomsons_Gazelle#species	en	Tommie	2	Tommie PROPN	
Thorny_Devil#species	en	Thorny devil	0	devil PROPN	thorny PROPN compound> devil PROPN
Thorny_Devil#species	en	Moloch horridus	1	horridus NOUN	Moloch PROPN compound> horridus NOUN
Thorny_Devil#species	en	Moloch	2	Moloch NOUN	
Thorny_Devil#species	en	Thorny dragon	2	dragon NOUN	thorny ADJ amod> dragon NOUN
Thorny_Devil#species	en	Thorny lizard	2	lizard NOUN	thorny PROPN compound> lizard NOUN
Three-spined_stickleback#species	en	Three-spined stickleback	0	stickleback NOUN	Three NUM compound> spine VERB | - PUNCT punct> spine VERB | spine VERB amod> stickleback NOUN
Three-spined_stickleback#species	en	Gasterosteus aculeatus	1	aculeatus NOUN	Gasterosteus PROPN compound> aculeatus NOUN
Three-spined_stickleback#species	en	Burnstickle	2	Burnstickle PROPN	
Three-spined_stickleback#species	en	Common stickleback	2	stickleback NOUN	common ADJ amod> stickleback NOUN
Three-spined_stickleback#species	en	European stickleback	2	stickleback NOUN	european ADJ amod> stickleback NOUN
Three-spined_stickleback#species	en	Jacksharp	2	Jacksharp PROPN	
Three-spined_stickleback#species	en	Tiddler	2	Tiddler NOUN	
Thyreophora#suborder	en	Armoured dinosaurs	0	dinosaur NOUN	Armoured ADJ amod> dinosaur NOUN
Thyreophora#suborder	en	Thyreophora	0	Thyreophora PROPN	
Thyreophora#suborder	en	shield bearers	2	bearer NOUN	shield NOUN compound> bearer NOUN
Tibetan_Sand_Fox#species	en	Tibetan fox	0	fox NOUN	Tibetan PROPN compound> fox NOUN
Tibetan_Sand_Fox#species	en	Vulpes ferrilata	1	ferrilata NOUN	Vulpes NOUN compound> ferrilata NOUN
Tibetan_Sand_Fox#species	en	Sand fox	2	fox NOUN	sand PROPN compound> fox NOUN
Tibetan_Sand_Fox#species	en	Tibetan sand fox	2	fox NOUN	Tibetan PROPN compound> sand NOUN | sand NOUN compound> fox NOUN
Tiger_Quoll#species	en	Tiger quoll	0	quoll NOUN	Tiger PROPN compound> quoll NOUN
Tiger_Quoll#species	en	Dasyurus maculatus	1	maculatus NOUN	Dasyurus PROPN compound> maculatus NOUN
Tiger_Quoll#species	en	Spotted-tailed quoll	2	quoll NOUN	spot VERB amod> tail VERB | - PUNCT punct> tail VERB | tail VERB amod> quoll NOUN
Tiger_shark#species	en	Tiger shark	0	shark NOUN	Tiger PROPN compound> shark NOUN
Tiger_shark#species	en	Galeocerdo cuvier	1	cuvier NOUN	Galeocerdo PROPN compound> cuvier NOUN
Tiliqua_rugosa#species	en	Shingleback skink	0	skink NOUN	Shingleback ADJ amod> skink NOUN
Tiliqua_rugosa#species	en	Tiliqua rugosa	1	rugosa NOUN	Tiliqua PROPN compound> rugosa NOUN
Tiliqua_rugosa#species	en	Bobtail	2	Bobtail NOUN	
Tiliqua_rugosa#species	en	Pinecone lizard	2	lizard NOUN	Pinecone NOUN compound> lizard NOUN
Tiliqua_rugosa#species	en	Sleepy lizard	2	lizard NOUN	Sleepy ADJ amod> lizard NOUN
Tiliqua_rugosa#species	en	Stump-tailed skink	2	skink NOUN	stump NOUN obl:npmod> taile VERB | - PUNCT punct> taile VERB | taile VERB amod> skink NOUN
Tisza_Mayfly#species	en	Tisza mayfly	0	Tisza PROPN	mayinitely ADV advmod> Tisza PROPN
Tisza_Mayfly#species	en	Palingenia longicauda	1	longicauda PROPN	Palingenia PROPN compound> longicauda PROPN
Tisza_Mayfly#species	en	Long-tailed mayfly	2	taile VERB	Long ADV advmod> taile VERB | - PUNCT punct> taile VERB | mayinitely ADV advmod> taile VERB
Tisza_Mayfly#species	en	Tisa mayfly	2	Tisa PROPN	mayinitely ADV advmod> Tisa PROPN
Titan_arum#species	en	Titan arum	0	arum NOUN	Titan PROPN compound> arum NOUN
Titan_arum#species	en	Amorphophallus titanum	1	titanum NOUN	Amorphophallus PROPN compound> titanum NOUN
Titan_arum#species	en	Corpse flower	2	flower NOUN	Corpse PROPN compound> flower NOUN
Titan_arum#species	en	Corpse plant	2	plant NOUN	Corpse PROPN compound> plant NOUN
Topi#species	en	Topi	0	Topi PROPN	
Topi#species	en	Damaliscus korrigum	1	korrigum NOUN	Damaliscus PROPN compound> korrigum NOUN
Topi#species	en	Korrigum	2	Korrigum PROPN	
Topi#species	en	Tiang	2	Tiang NOUN	
Toque_macaque#species	en	Toque macaque	0	macaque NOUN	Toque PROPN compound> macaque NOUN
Toque_macaque#species	en	Macaca sinica	1	sinica PROPN	Macaca PROPN compound> sinica PROPN
Triceratops#genus	en	Triceratops	0	Triceratop NOUN	
Triceratops#genus	en	three-horned face	2	face NOUN	three NUM compound> horn VERB | - PUNCT punct> horn VERB | horn VERB amod> face NOUN
Trilobite#class	en	Trilobites	0	Trilobite PROPN	
Tufted_Capuchin#species	en	Tufted capuchin	0	capuching NOUN	Tufted VERB amod> capuching NOUN
Tufted_Capuchin#species	en	Cebus apella	1	apella NOUN	Cebus PROPN compound> apella NOUN
Tufted_Capuchin#species	en	Black-capped capuchin	2	capuching NOUN	black ADJ compound> cap VERB | - PUNCT punct> cap VERB | cap VERB amod> capuching NOUN
Tufted_Capuchin#species	en	Brown capuchin	2	capuching NOUN	Brown PROPN compound> capuching NOUN
Tulip#genus	en	Tulips	0	Tulip PROPN	
Tulip#genus	en	Tulipa	1	Tulipa PROPN	
Tundra_Swan#species	en	Bewicks swan	0	swan NOUN	Bewicks PROPN compound> swan NOUN
Tundra_Swan#species	en	Cygnus columbianus	1	columbianus NOUN	Cygnus PROPN compound> columbianus NOUN
Tundra_Swan#species	en	Tundra swan	2	swan NOUN	tundra PROPN compound> swan NOUN
Turtle#order	en	Turtles, terrapins and tortoises	0	Turtle NOUN	, PUNCT punct> terrapin NOUN | terrapin NOUN conj> Turtle NOUN | and CCONJ cc> tortoise NOUN | tortoise NOUN conj> Turtle NOUN
Turtle#order	en	Testudines	0	Testudine PROPN	
Turtle#order	en	Chelonians	2	Chelonians PROPN	
Turtle#order	en	Testudinata	2	Testudinata PROPN	
Turtle_Dove#species	en	Turtle dove	0	dove NOUN	Turtle PROPN compound> dove NOUN
Turtle_Dove#species	en	Streptopelia turtur	1	turtur NOUN	Streptopelia PROPN compound> turtur NOUN
Turtle_Dove#species	en	European turtle dove	2	dove NOUN	european ADJ amod> dove NOUN | turtle NOUN compound> dove NOUN
Tyrannosaurus#genus	en	Tyrannosaurus rex	0	rex NOUN	Tyrannosaurus PROPN compound> rex NOUN
Tyrannosaurus#genus	en	Tyrannosaurus	1	Tyrannosaurus NOUN	
Tyrannosaurus#genus	en	T-rex	2	T-rex NOUN	
Tyrannosaurus#genus	en	T. rex	2	rex NOUN	t. PROPN compound> rex NOUN
Tyrannosaurus#genus	en	tyrant lizard king	2	king NOUN	tyrant NOUN compound> lizard NOUN | lizard NOUN compound> king NOUN
Ulmus_procera#species	en	English elm	0	elm NOUN	english ADJ amod> elm NOUN
Ulmus_procera#species	en	Ulmus procera	1	procera NOUN	Ulmus PROPN compound> procera NOUN
Ulmus_procera#species	en	Atinian elm	2	elm NOUN	Atinian ADJ amod> elm NOUN
Uroplatus#genus	en	Flat-tailed geckos	0	gecko NOUN	flat NOUN obl:npmod> taile VERB | - PUNCT punct> taile VERB | taile VERB amod> gecko NOUN
Uroplatus#genus	en	Uroplatus	1	Uroplatus PROPN	
Uroplatus#genus	en	Leaf-tailed geckos	2	gecko NOUN	leaf PROPN compound> taile VERB | - PUNCT punct> taile VERB | taile VERB amod> gecko NOUN
Urticales#order	en	Nettles, elms and hemp	0	Nettle NOUN	, PUNCT punct> elm NOUN | elm NOUN conj> Nettle NOUN | and CCONJ cc> hemp NOUN | hemp NOUN conj> Nettle NOUN
Urticales#order	en	Urticales	0	Urticale NOUN	
Utahraptor#genus	en	Utahraptor	0	Utahraptor NOUN	
Utahraptor#genus	en	Utahs robber	2	robber NOUN	Utahs NOUN compound> robber NOUN
Vandellia#genus	en	Candirus	0	Candirus PROPN	
Vandellia#genus	en	Vandellia	1	Vandellia PROPN	
Vandellia#genus	en	Canero	2	Canero PROPN	
Vandellia#genus	en	Toothpick fish	2	fish NOUN	Toothpick PROPN compound> fish NOUN
Velociraptor#genus	en	Velociraptors	0	Velociraptor NOUN	
Velociraptor#genus	en	Velociraptor	1	Velociraptor NOUN	
Velociraptor#genus	en	swift seizer	2	seizer NOUN	swift NOUN compound> seizer NOUN
Venus_Flytrap#species	en	Venus flytrap	0	flytrap NOUN	Venus PROPN compound> flytrap NOUN
Venus_Flytrap#species	en	Dionaea muscipula	1	muscipula NOUN	Dionaea NOUN compound> muscipula NOUN
Verreauxs_Sifaka#species	en	Verreauxs sifaka	0	sifaka NOUN	Verreauxs NOUN compound> sifaka NOUN
Verreauxs_Sifaka#species	en	Propithecus verreauxi	1	verreauxi NOUN	Propithecus NOUN compound> verreauxi NOUN
Vespula_vulgaris#species	en	Common wasp	0	wasp NOUN	common ADJ amod> wasp NOUN
Vespula_vulgaris#species	en	Vespula vulgaris	1	vulgaris PROPN	Vespula PROPN compound> vulgaris PROPN
Vespula_vulgaris#species	en	European wasp	2	wasp NOUN	european ADJ amod> wasp NOUN
Violales#order	en	Violets and passion flowers	0	Violet NOUN	and CCONJ cc> flower NOUN | passion NOUN compound> flower NOUN | flower NOUN conj> Violet NOUN
Violales#order	en	Violales	0	Violale NOUN	
Viola_plant#genus	en	Violets and pansies	0	Violet NOUN	and CCONJ cc> pansy NOUN | pansy NOUN conj> Violet NOUN
Viola_plant#genus	en	Viola	1	Viola PROPN	
Viola_plant#genus	en	Heartsease	2	Heartsease NOUN	
Viola_plant#genus	en	Pansy	2	Pansy NOUN	
Viviparous_lizard#species	en	Common Lizard	0	Lizard PROPN	common PROPN compound> Lizard PROPN
Viviparous_lizard#species	en	Zootoca vivipara	1	vivipara NOUN	Zootoca PROPN compound> vivipara NOUN
Viviparous_lizard#species	en	Viviparous lizard	2	lizard NOUN	Viviparous ADJ amod> lizard NOUN
Vogelkop_Bowerbird#species	en	Vogelkop bowerbird	0	bowerbird NOUN	Vogelkop NOUN compound> bowerbird NOUN
Vogelkop_Bowerbird#species	en	Amblyornis inornata	1	inornata NOUN	Amblyornis PROPN compound> inornata NOUN
Walia_Ibex#species	en	Walia ibex	0	ibex NOUN	Walia PROPN compound> ibex NOUN
Walia_Ibex#species	en	Capra walie	1	walie NOUN	Capra PROPN compound> walie NOUN
Walrus#species	en	Walrus	0	Walrus PROPN	
Walrus#species	en	Odobenus rosmarus	1	rosmarus NOUN	Odobenus PROPN compound> rosmarus NOUN
Wandering_Albatross#species	en	Wandering albatross	0	albatross NOUN	wandering NOUN compound> albatross NOUN
Wandering_Albatross#species	en	Diomedea exulans	1	exulan PROPN	Diomedea PROPN compound> exulan PROPN
Warthog#species	en	Warthog	0	Warthog NOUN	
Warthog#species	en	Phacochoerus africanus	1	africanus NOUN	Phacochoerus PROPN compound> africanus NOUN
Water_monitor#species	en	Water monitor	0	monitor NOUN	Water PROPN compound> monitor NOUN
Water_monitor#species	en	Varanus salvator	1	salvator NOUN	Varanus PROPN compound> salvator NOUN
Water_monitor#species	en	Asian water monitor	2	monitor NOUN	asian ADJ amod> monitor NOUN | water NOUN compound> monitor NOUN
Water_monitor#species	en	Malayan water monitor	2	monitor NOUN	Malayan ADJ amod> monitor NOUN | water NOUN compound> monitor NOUN
Waved_Albatross#species	en	Waved albatross	0	albatross NOUN	Waved ADJ amod> albatross NOUN
Waved_Albatross#species	en	Phoebastria irrorata	1	irrorata PROPN	Phoebastria PROPN compound> irrorata PROPN
Waved_Albatross#species	en	Galápagos albatross	2	albatross NOUN	Galápagos PROPN compound> albatross NOUN
Weddell_Seal#species	en	Weddell seal	0	seal NOUN	Weddell PROPN compound> seal NOUN
Weddell_Seal#species	en	Leptonychotes weddellii	1	weddellii NOUN	Leptonychotes PROPN compound> weddellii NOUN
Western_Capercaillie#species	en	Capercaillie	0	Capercaillie PROPN	
Western_Capercaillie#species	en	Tetrao urogallus	1	urogallus NOUN	Tetrao PROPN compound> urogallus NOUN
Western_Gorilla#species	en	Western gorilla	0	gorilla NOUN	western ADJ amod> gorilla NOUN
Western_Gorilla#species	en	Gorilla gorilla	1	gorilla NOUN	Gorilla PROPN compound> gorilla NOUN
Western_Red_Colobus#species	en	Western red colobus	0	colobus NOUN	western ADJ amod> colobus NOUN | red ADJ amod> colobus NOUN
Western_Red_Colobus#species	en	Piliocolobus badius	1	badius NOUN	Piliocolobus PROPN compound> badius NOUN
Western_Red_Colobus#species	en	Bay colobus	2	colobus NOUN	Bay PROPN compound> colobus NOUN
Western_Red_Colobus#species	en	Red colobus	2	colobus NOUN	Red NOUN compound> colobus NOUN
Western_Red_Colobus#species	en	West African red colobus	2	colobus NOUN	west ADJ amod> african ADJ | african ADJ amod> colobus NOUN | red ADJ amod> colobus NOUN
Whale_shark#species	en	Whale shark	0	shark NOUN	Whale ADJ amod> shark NOUN
Whale_shark#species	en	Rhincodon typus	1	typus NOUN	Rhincodon PROPN compound> typus NOUN
Whinchat#species	en	Whinchat	0	whinchat NOUN	
Whinchat#species	en	Saxicola rubetra	1	rubetra NOUN	Saxicola PROPN compound> rubetra NOUN
Whitebark_Pine#species	en	Whitebark pine	0	pine NOUN	Whitebark PROPN compound> pine NOUN
Whitebark_Pine#species	en	Pinus albicaulis	1	albicaulis NOUN	Pinus NOUN compound> albicaulis NOUN
Whitebark_Pine#species	en	Creeping pine	2	pine NOUN	creeping NOUN compound> pine NOUN
Whitebark_Pine#species	en	Pitch pine	2	pine NOUN	pitch NOUN compound> pine NOUN
Whitebark_Pine#species	en	Scrub pine	2	pine NOUN	scrub PROPN compound> pine NOUN
White-fronted_Bee-eater#species	en	White-fronted bee-eater	0	eater NOUN	White PROPN compound> fronte VERB | - PUNCT punct> fronte VERB | fronte VERB amod> eater NOUN | bee NOUN compound> eater NOUN | - PUNCT punct> eater NOUN
White-fronted_Bee-eater#species	en	Merops bullockoides	1	bullockoide NOUN	Merops PROPN compound> bullockoide NOUN
White-nosed_Coati#species	en	White-nosed coati	0	coato NOUN	White PROPN obl:npmod> nose VERB | - PUNCT punct> nose VERB | nose VERB amod> coato NOUN
White-nosed_Coati#species	en	Nasua narica	1	narica PROPN	Nasua PROPN compound> narica PROPN
White-nosed_Coati#species	en	Antoon	2	Antoon NOUN	
White-nosed_Coati#species	en	Pizote	2	Pizote NOUN	
White_Rhinoceros#species	en	White rhinoceros	0	rhinocero PROPN	white PROPN compound> rhinocero PROPN
White_Rhinoceros#species	en	Ceratotherium simum	1	simum NOUN	Ceratotherium PROPN compound> simum NOUN
White_Rhinoceros#species	en	Square-lipped rhinoceros	2	rhinocero NOUN	Square PROPN obl:npmod> lip VERB | - PUNCT punct> lip VERB | lip VERB amod> rhinocero NOUN
White-tailed_Eagle#species	en	White-tailed sea eagle	0	eagle NOUN	White PROPN obl:npmod> taile VERB | - PUNCT punct> taile VERB | taile VERB amod> sea NOUN | sea NOUN compound> eagle NOUN
White-tailed_Eagle#species	en	Haliaeetus albicilla	1	albicilla NOUN	Haliaeetus PROPN compound> albicilla NOUN
White-tailed_Eagle#species	en	Ern	2	Ern PROPN	
White-tailed_Eagle#species	en	Erne	2	Erne PROPN	
White-tailed_Eagle#species	en	Grey sea eagle	2	eagle NOUN	grey PROPN compound> sea NOUN | sea NOUN compound> eagle NOUN
White-tailed_Eagle#species	en	Sea eagle	2	eagle NOUN	Sea PROPN compound> eagle NOUN
White-tailed_Eagle#species	en	White-tailed eagle	2	eagle NOUN	White PROPN obl:npmod> tailed VERB | - PUNCT punct> tailed VERB | tailed VERB amod> eagle NOUN
White-tailed_Eagle#species	en	White-tailed fish eagle	2	eagle NOUN	White PROPN obl:npmod> taile VERB | - PUNCT punct> taile VERB | taile VERB amod> fish NOUN | fish NOUN compound> eagle NOUN
White-throated_Dipper#species	en	Dipper	0	Dipper NOUN	
White-throated_Dipper#species	en	Cinclus cinclus	1	cinclus NOUN	Cinclus PROPN compound> cinclus NOUN
White-throated_Dipper#species	en	European dipper	2	dipper NOUN	european ADJ amod> dipper NOUN
White-throated_Dipper#species	en	White-throated dipper 	2	dipper NOUN	White PROPN obl:npmod> throat VERB | - PUNCT punct> throat VERB | throat VERB amod> dipper NOUN
White_Wagtail#species	en	Pied wagtail	0	wagtail NOUN	Pied VERB amod> wagtail NOUN
White_Wagtail#species	en	Motacilla alba	1	alba NOUN	Motacilla PROPN compound> alba NOUN
White_Wagtail#species	en	White wagtail	2	wagtail NOUN	white PROPN compound> wagtail NOUN
Whooper_Swan#species	en	Whooper swan	0	swan NOUN	Whooper PROPN compound> swan NOUN
Whooper_Swan#species	en	Cygnus cygnus	1	cygnus NOUN	Cygnus PROPN compound> cygnus NOUN
Wild_boar#species	en	Wild boar	0	boar NOUN	wild ADJ amod> boar NOUN
Wild_boar#species	en	Sus scrofa	1	scrofa NOUN	sus PROPN compound> scrofa NOUN
Wild_boar#species	en	Boar	2	Boar NOUN	
Wild_boar#species	en	Wild hog	2	hog NOUN	wild ADJ amod> hog NOUN
Wildcat#species	en	Wildcat	0	Wildcat PROPN	
Wildcat#species	en	Felis silvestris	1	silvestris NOUN	Felis PROPN compound> silvestris NOUN
Wildcat#species	en	European wild cat	2	cat NOUN	european ADJ amod> cat NOUN | wild ADJ amod> cat NOUN
Wildcat#species	en	Wild-cat	2	cat NOUN	wild ADJ amod> cat NOUN | - PUNCT punct> cat NOUN
Wild_horse#species	en	Wild horse	0	horse NOUN	wild ADJ amod> horse NOUN
Wild_horse#species	en	Equus ferus	1	ferus NOUN	Equus PROPN compound> ferus NOUN
Willow_Warbler#species	en	Willow warbler	0	warbler NOUN	willow PROPN compound> warbler NOUN
Willow_Warbler#species	en	Phylloscopus trochilus	1	trochilus NOUN	Phylloscopus NOUN compound> trochilus NOUN
Willow_Warbler#species	en	Willow wren	2	wren NOUN	willow PROPN compound> wren NOUN
Wire-tailed_Manakin#species	en	Wire-tailed manakin	0	manakin NOUN	wire PROPN compound> taile VERB | - PUNCT punct> taile VERB | taile VERB amod> manakin NOUN
Wire-tailed_Manakin#species	en	Pipra filicauda	1	filicauda NOUN	Pipra PROPN compound> filicauda NOUN
Wolverine#species	en	Wolverine	0	Wolverine NOUN	
Wolverine#species	en	Gulo gulo	1	gulo NOUN	Gulo PROPN compound> gulo NOUN
Wolverine#species	en	Carcajou	2	Carcajou PROPN	
Wolverine#species	en	Glutton	2	Glutton PROPN	
Wolverine#species	en	Quickhatch	2	Quickhatch NOUN	
Wolverine#species	en	Skunk bear	2	bear NOUN	Skunk PROPN compound> bear NOUN
Wolverine#species	en	Stink-bear	2	bear NOUN	stink NOUN compound> bear NOUN | - PUNCT punct> bear NOUN
Wood_mouse#species	en	Wood mouse	0	mouse NOUN	Wood PROPN compound> mouse NOUN
Wood_mouse#species	en	Apodemus sylvaticus	1	sylvaticus NOUN	Apodemus PROPN compound> sylvaticus NOUN
Wood_mouse#species	en	Field mouse	2	mouse NOUN	field PROPN compound> mouse NOUN
Wood_mouse#species	en	Long-tailed field mouse	2	mouse NOUN	Long ADV advmod> taile VERB | - PUNCT punct> taile VERB | taile VERB amod> mouse NOUN | field NOUN compound> mouse NOUN
Wood_Warbler#species	en	Wood warbler	0	warbler NOUN	Wood PROPN compound> warbler NOUN
Wood_Warbler#species	en	Phylloscopus sibilatrix	1	sibilatrix NOUN	Phylloscopus NOUN compound> sibilatrix NOUN
Woolly_mammoth#species	en	Woolly mammoth	0	mammoth NOUN	Woolly PROPN compound> mammoth NOUN
Woolly_mammoth#species	en	Mammuthus primigenius	1	primigenius NOUN	Mammuthus PROPN compound> primigenius NOUN
Woolly_mammoth#species	en	Tundra mammoth	2	mammoth NOUN	tundra PROPN compound> mammoth NOUN
Woolly_rhinoceros#species	en	Woolly rhinoceros	0	rhinocero PROPN	Woolly PROPN compound> rhinocero PROPN
Woolly_rhinoceros#species	en	Coelodonta antiquitatis	1	antiquitatis NOUN	Coelodonta PROPN compound> antiquitatis NOUN
Woolly_rhinoceros#species	en	ancient cavity tooth	2	tooth NOUN	ancient ADJ amod> tooth NOUN | cavity NOUN compound> tooth NOUN
Yacare_Caiman#species	en	Yacare caiman	0	caiman NOUN	Yacare NOUN compound> caiman NOUN
Yacare_Caiman#species	en	Caiman yacare	1	yacare NOUN	Caiman PROPN compound> yacare NOUN
Yellow-bellied_Glider#species	en	Yellow-bellied glider	0	glider NOUN	yellow NOUN obl:npmod> belly VERB | - PUNCT punct> belly VERB | belly VERB amod> glider NOUN
Yellow-bellied_Glider#species	en	Petaurus australis	1	australis PROPN	Petaurus PROPN compound> australis PROPN
Yellow-bellied_Glider#species	en	Fluffy glider	2	glider NOUN	fluffy PROPN compound> glider NOUN
Yellow_meadow_ant#species	en	Yellow meadow ant	0	ant NOUN	yellow ADJ amod> ant NOUN | meadow NOUN compound> ant NOUN
Yellow_meadow_ant#species	en	Lasius flavus	1	flavus NOUN	Lasius PROPN compound> flavus NOUN
Yellow_meadow_ant#species	en	Meadow ant	2	ant NOUN	Meadow NOUN compound> ant NOUN
Yellow_meadow_ant#species	en	Yellow ant	2	ant NOUN	yellow ADJ amod> ant NOUN
Yellow_meadow_ant#species	en	Yellow field ant	2	ant NOUN	yellow ADJ amod> field NOUN | field NOUN compound> ant NOUN
Yellow_meadow_ant#species	en	Yellow turf ant	2	ant NOUN	yellow ADJ amod> ant NOUN | turf NOUN compound> ant NOUN
Zebra_finch#species	en	Zebra finch	0	finch NOUN	zebra PROPN compound> finch NOUN
Zebra_finch#species	en	Taeniopygia guttata	1	guttata NOUN	Taeniopygia PROPN compound> guttata NOUN
Zygaenidae#family	en	Burnet moth	0	moth NOUN	Burnet NOUN compound> moth NOUN
